ID,FP,Approved,On hold,Sourcing start,Interview start,Interview end,Offered,Filled,Status,Role Type,Recruiting Channel,Offer Bonus,City,State
7999,F,2014-06-22,,2014-06-28 00:00:00,2014-07-14 00:00:00,2014-08-12 00:00:00,2014-08-18 00:00:00,2014-08-27 00:00:00,Filled,Non-Technical,Direct,12000.0,Seattle,WA
12971,F,2014-08-17,,2014-08-25 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
5635,F,2014-06-21,,2014-06-26 00:00:00,2014-07-08 00:00:00,2014-08-05 00:00:00,2014-08-12 00:00:00,2014-08-18 00:00:00,Filled,Non-Technical,Internal,15500.0,Chicago,IL
6246,P,2014-07-09,,2014-07-15 00:00:00,2014-07-26 00:00:00,2014-08-23 00:00:00,2014-08-30 00:00:00,,Offered,Technical,Internal,,Miami,FL
1901,F,2014-08-25,,2014-08-31 00:00:00,,,,,Sourcing start,Technical,,,Atlanta,GA
18074,F,2014-07-01,,2014-07-06 00:00:00,2014-07-25 00:00:00,2014-08-14 00:00:00,2014-08-20 00:00:00,2014-08-25 00:00:00,Filled,Technical,LinkedIn,16000.0,Seattle,WA
17726,F,2014-06-12,,2014-06-17 00:00:00,2014-07-06 00:00:00,2014-07-30 00:00:00,2014-08-05 00:00:00,2014-08-13 00:00:00,Filled,Non-Technical,Internal,21500.0,Denver,CO
8278,F,2014-08-23,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
8923,P,2014-07-23,,2014-07-28 00:00:00,2014-08-15 00:00:00,2014-08-31 00:00:00,,,Interview end,Technical,LinkedIn,,Dallas,TX
9204,F,2014-07-10,,2014-07-19 00:00:00,2014-08-05 00:00:00,2014-08-25 00:00:00,,,Interview end,Non-Technical,Referral,,San Francisco,CA
16883,F,2014-06-21,,2014-06-27 00:00:00,2014-07-10 00:00:00,2014-07-25 00:00:00,2014-08-02 00:00:00,2014-08-10 00:00:00,Filled,Non-Technical,LinkedIn,22500.0,Atlanta,GA
8753,P,2014-06-28,,2014-07-04 00:00:00,2014-07-22 00:00:00,2014-08-06 00:00:00,2014-08-13 00:00:00,2014-08-19 00:00:00,Filled,Technical,LinkedIn,,New York,NY
10272,F,2014-07-22,,2014-07-31 00:00:00,2014-08-14 00:00:00,2014-08-31 00:00:00,,,Interview end,Non-Technical,LinkedIn,,Austin,TX
6582,P,2014-02-01,2014-03-01 00:00:00,,,,,,On hold,Technical,,,New York,NY
6632,P,2014-08-21,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
996,F,2014-08-29,,,,,,,Approved,Non-Technical,,,Seattle,WA
12847,P,2014-08-25,,2014-08-31 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
18241,P,2014-07-24,,2014-07-29 00:00:00,2014-08-13 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Austin,TX
13344,P,2014-06-19,,2014-06-27 00:00:00,2014-07-08 00:00:00,2014-07-25 00:00:00,2014-07-30 00:00:00,2014-08-08 00:00:00,Filled,Technical,Referral,,Austin,TX
5084,F,2014-07-05,,2014-07-14 00:00:00,2014-07-24 00:00:00,2014-08-17 00:00:00,2014-08-24 00:00:00,2014-08-29 00:00:00,Filled,Non-Technical,LinkedIn,14500.0,Austin,TX
8616,F,2014-08-26,,,,,,,Approved,Technical,,,New York,NY
15703,P,2014-08-11,,2014-08-17 00:00:00,,,,,Sourcing start,Technical,,,Seattle,WA
17615,F,2014-08-20,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
14489,P,2014-08-23,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,Dallas,TX
11887,F,2014-06-11,,2014-06-16 00:00:00,2014-06-29 00:00:00,2014-07-28 00:00:00,2014-08-03 00:00:00,2014-08-10 00:00:00,Filled,Non-Technical,LinkedIn,8500.0,Dallas,TX
16848,F,2014-07-12,,2014-07-17 00:00:00,2014-07-30 00:00:00,2014-08-15 00:00:00,2014-08-24 00:00:00,,Offered,Technical,Internal,25500.0,Austin,TX
5442,P,2014-06-26,,2014-07-03 00:00:00,2014-07-20 00:00:00,2014-08-18 00:00:00,2014-08-23 00:00:00,2014-08-30 00:00:00,Filled,Non-Technical,Referral,,Boston,MA
7353,P,2014-08-07,,2014-08-16 00:00:00,,,,,Sourcing start,Non-Technical,,,Boston,MA
4512,F,2014-06-22,,2014-06-28 00:00:00,2014-07-17 00:00:00,2014-08-08 00:00:00,2014-08-15 00:00:00,2014-08-21 00:00:00,Filled,Technical,Referral,19500.0,Austin,TX
12972,P,2014-05-29,,2014-06-07 00:00:00,2014-06-26 00:00:00,2014-07-24 00:00:00,2014-08-02 00:00:00,2014-08-08 00:00:00,Filled,Technical,LinkedIn,,Miami,FL
10841,P,2014-06-23,,2014-06-30 00:00:00,2014-07-12 00:00:00,2014-08-05 00:00:00,2014-08-13 00:00:00,2014-08-18 00:00:00,Filled,Technical,Internal,,Denver,CO
15121,F,2014-08-29,,,,,,,Approved,Technical,,,Austin,TX
13994,F,2014-03-11,2014-03-26 00:00:00,,,,,,On hold,Non-Technical,,,Seattle,WA
695,P,2014-06-10,,2014-06-18 00:00:00,2014-07-03 00:00:00,2014-07-22 00:00:00,2014-07-31 00:00:00,2014-08-06 00:00:00,Filled,Non-Technical,LinkedIn,,Seattle,WA
15694,P,2014-08-14,,2014-08-21 00:00:00,,,,,Sourcing start,Non-Technical,,,Seattle,WA
16226,P,2014-08-11,,2014-08-16 00:00:00,2014-08-31 00:00:00,,,,Interview start,Non-Technical,Referral,,Austin,TX
18044,F,2014-07-12,,2014-07-21 00:00:00,2014-08-06 00:00:00,,,,Interview start,Technical,LinkedIn,,Seattle,WA
8204,F,2014-06-15,,2014-06-21 00:00:00,2014-07-03 00:00:00,2014-07-21 00:00:00,2014-07-27 00:00:00,2014-08-02 00:00:00,Filled,Non-Technical,Internal,9500.0,Seattle,WA
1438,F,2014-06-28,,2014-07-06 00:00:00,2014-07-22 00:00:00,2014-08-07 00:00:00,2014-08-14 00:00:00,2014-08-21 00:00:00,Filled,Technical,Referral,20500.0,Chicago,IL
927,F,2014-07-29,,2014-08-05 00:00:00,2014-08-24 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Chicago,IL
10093,F,2014-06-18,,2014-06-25 00:00:00,2014-07-14 00:00:00,2014-08-11 00:00:00,2014-08-20 00:00:00,2014-08-26 00:00:00,Filled,Technical,LinkedIn,29000.0,San Francisco,CA
1351,P,2014-07-02,,2014-07-10 00:00:00,2014-07-28 00:00:00,2014-08-18 00:00:00,2014-08-23 00:00:00,2014-08-28 00:00:00,Filled,Non-Technical,Referral,,Miami,FL
4748,P,2014-07-16,,2014-07-24 00:00:00,2014-08-03 00:00:00,2014-08-31 00:00:00,,,Interview end,Technical,Internal,,Atlanta,GA
154,P,2014-08-06,,2014-08-13 00:00:00,2014-08-24 00:00:00,,,,Interview start,Technical,Referral,,New York,NY
18928,F,2014-06-13,,2014-06-22 00:00:00,2014-07-08 00:00:00,2014-07-27 00:00:00,2014-08-02 00:00:00,2014-08-11 00:00:00,Filled,Non-Technical,LinkedIn,24500.0,Seattle,WA
16595,P,2014-08-23,,2014-08-29 00:00:00,,,,,Sourcing start,Technical,,,San Francisco,CA
13763,F,2014-06-23,,2014-07-02 00:00:00,2014-07-12 00:00:00,2014-07-27 00:00:00,2014-08-02 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,LinkedIn,18000.0,Dallas,TX
16986,F,2014-08-05,,2014-08-12 00:00:00,2014-08-22 00:00:00,,,,Interview start,Technical,LinkedIn,,Boston,MA
5241,F,2014-07-26,,2014-08-03 00:00:00,2014-08-16 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Atlanta,GA
9236,F,2014-08-07,,2014-08-12 00:00:00,2014-08-24 00:00:00,,,,Interview start,Technical,LinkedIn,,San Francisco,CA
10322,P,2014-06-20,,2014-06-26 00:00:00,2014-07-14 00:00:00,2014-08-06 00:00:00,2014-08-12 00:00:00,2014-08-21 00:00:00,Filled,Technical,Referral,,Boston,MA
8610,F,2014-06-05,,2014-06-14 00:00:00,2014-06-30 00:00:00,2014-07-19 00:00:00,2014-07-24 00:00:00,2014-08-02 00:00:00,Filled,Technical,Direct,14500.0,Austin,TX
6977,F,2014-07-23,,2014-07-28 00:00:00,2014-08-11 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Miami,FL
19142,P,2014-08-20,,2014-08-27 00:00:00,,,,,Sourcing start,Technical,,,Chicago,IL
3999,P,2014-08-08,,2014-08-15 00:00:00,2014-08-29 00:00:00,,,,Interview start,Technical,Referral,,Austin,TX
10181,P,2014-06-27,,2014-07-05 00:00:00,2014-07-17 00:00:00,2014-08-14 00:00:00,2014-08-19 00:00:00,2014-08-26 00:00:00,Filled,Technical,Referral,,Austin,TX
17557,P,2014-08-03,,2014-08-10 00:00:00,2014-08-27 00:00:00,,,,Interview start,Technical,Referral,,San Francisco,CA
12851,P,2014-07-27,,2014-08-03 00:00:00,2014-08-15 00:00:00,,,,Interview start,Non-Technical,Referral,,Miami,FL
7942,F,2014-08-13,,2014-08-21 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
7818,F,2014-07-17,,2014-07-24 00:00:00,2014-08-06 00:00:00,,,,Interview start,Technical,LinkedIn,,Seattle,WA
7990,P,2014-06-02,,2014-06-11 00:00:00,2014-06-21 00:00:00,2014-07-18 00:00:00,2014-07-27 00:00:00,2014-08-02 00:00:00,Filled,Non-Technical,LinkedIn,,Miami,FL
6711,F,2014-07-03,,2014-07-10 00:00:00,2014-07-25 00:00:00,2014-08-19 00:00:00,2014-08-25 00:00:00,2014-08-30 00:00:00,Filled,Non-Technical,LinkedIn,9500.0,San Francisco,CA
14606,P,2014-08-13,,2014-08-19 00:00:00,,,,,Sourcing start,Technical,,,Boston,MA
19028,P,2014-06-26,,2014-07-05 00:00:00,2014-07-23 00:00:00,2014-08-19 00:00:00,2014-08-25 00:00:00,,Offered,Non-Technical,LinkedIn,,Atlanta,GA
12677,F,2014-07-03,,2014-07-09 00:00:00,2014-07-22 00:00:00,2014-08-18 00:00:00,2014-08-23 00:00:00,2014-08-29 00:00:00,Filled,Technical,LinkedIn,27000.0,Boston,MA
4426,P,2014-08-01,,2014-08-10 00:00:00,2014-08-29 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Austin,TX
11842,P,2014-08-23,,2014-08-28 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
19016,F,2014-06-18,,2014-06-27 00:00:00,2014-07-07 00:00:00,2014-07-23 00:00:00,2014-07-29 00:00:00,2014-08-04 00:00:00,Filled,Non-Technical,Referral,19000.0,Dallas,TX
16798,P,2014-07-02,,2014-07-09 00:00:00,2014-07-19 00:00:00,2014-08-14 00:00:00,2014-08-23 00:00:00,2014-08-28 00:00:00,Filled,Non-Technical,Internal,,Dallas,TX
14859,F,2014-08-12,,2014-08-21 00:00:00,,,,,Sourcing start,Technical,,,Miami,FL
17393,P,2014-06-29,,2014-07-07 00:00:00,2014-07-24 00:00:00,2014-08-14 00:00:00,2014-08-20 00:00:00,2014-08-28 00:00:00,Filled,Technical,LinkedIn,,Denver,CO
14126,F,2014-07-04,,2014-07-13 00:00:00,2014-07-31 00:00:00,2014-08-17 00:00:00,2014-08-25 00:00:00,,Offered,Non-Technical,Referral,12000.0,Denver,CO
10072,F,2014-08-18,,2014-08-27 00:00:00,,,,,Sourcing start,Technical,,,Denver,CO
3410,F,2014-08-20,,2014-08-27 00:00:00,,,,,Sourcing start,Non-Technical,,,Miami,FL
3188,F,2014-07-16,,2014-07-23 00:00:00,2014-08-06 00:00:00,2014-08-26 00:00:00,,,Interview end,Non-Technical,Referral,,New York,NY
7263,P,2014-08-09,,2014-08-18 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
3867,P,2014-06-07,,2014-06-16 00:00:00,2014-07-04 00:00:00,2014-07-25 00:00:00,2014-07-31 00:00:00,2014-08-06 00:00:00,Filled,Non-Technical,LinkedIn,,San Francisco,CA
14690,F,2014-06-21,,2014-06-26 00:00:00,2014-07-11 00:00:00,2014-07-31 00:00:00,2014-08-07 00:00:00,2014-08-12 00:00:00,Filled,Non-Technical,LinkedIn,10500.0,Chicago,IL
9194,P,2014-06-27,,2014-07-06 00:00:00,2014-07-25 00:00:00,2014-08-18 00:00:00,2014-08-26 00:00:00,,Offered,Non-Technical,Internal,,New York,NY
1220,F,2014-08-17,,2014-08-23 00:00:00,,,,,Sourcing start,Technical,,,Boston,MA
3809,F,2014-08-22,,2014-08-31 00:00:00,,,,,Sourcing start,Non-Technical,,,Dallas,TX
19833,P,2014-07-17,,2014-07-24 00:00:00,2014-08-08 00:00:00,2014-08-24 00:00:00,2014-08-30 00:00:00,,Offered,Technical,LinkedIn,,New York,NY
10652,P,2014-07-31,,2014-08-05 00:00:00,2014-08-20 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
18712,P,2014-08-26,,,,,,,Approved,Non-Technical,,,Miami,FL
16972,F,2014-07-06,,2014-07-14 00:00:00,2014-07-28 00:00:00,2014-08-20 00:00:00,2014-08-27 00:00:00,,Offered,Technical,Internal,13500.0,New York,NY
18423,P,2014-08-03,,2014-08-09 00:00:00,2014-08-28 00:00:00,,,,Interview start,Non-Technical,Referral,,Miami,FL
18910,P,2014-07-24,,2014-07-30 00:00:00,2014-08-13 00:00:00,,,,Interview start,Non-Technical,Direct,,Chicago,IL
8816,P,2014-07-04,,2014-07-09 00:00:00,2014-07-28 00:00:00,2014-08-23 00:00:00,2014-08-29 00:00:00,,Offered,Technical,Internal,,Austin,TX
8436,P,2014-06-29,,2014-07-07 00:00:00,2014-07-23 00:00:00,2014-08-20 00:00:00,2014-08-28 00:00:00,,Offered,Non-Technical,Referral,,Denver,CO
6732,F,2014-08-21,,2014-08-30 00:00:00,,,,,Sourcing start,Technical,,,Boston,MA
10583,F,2014-07-24,,2014-08-02 00:00:00,2014-08-15 00:00:00,2014-08-30 00:00:00,,,Interview end,Non-Technical,LinkedIn,,Atlanta,GA
5284,F,2014-06-15,,2014-06-21 00:00:00,2014-07-08 00:00:00,2014-07-23 00:00:00,2014-07-31 00:00:00,2014-08-06 00:00:00,Filled,Technical,LinkedIn,13000.0,Miami,FL
11687,F,2014-06-23,,2014-06-28 00:00:00,2014-07-09 00:00:00,2014-07-28 00:00:00,2014-08-05 00:00:00,2014-08-12 00:00:00,Filled,Non-Technical,Referral,17500.0,Seattle,WA
17429,F,2014-06-09,,2014-06-15 00:00:00,2014-06-27 00:00:00,2014-07-26 00:00:00,2014-08-04 00:00:00,2014-08-12 00:00:00,Filled,Non-Technical,Internal,13000.0,San Francisco,CA
961,P,2014-08-21,,2014-08-30 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
19878,F,2014-08-14,,2014-08-22 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
180,F,2014-08-16,,2014-08-23 00:00:00,,,,,Sourcing start,Non-Technical,,,Chicago,IL
443,P,2014-08-21,,2014-08-26 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
5449,F,2014-07-03,,2014-07-10 00:00:00,2014-07-23 00:00:00,2014-08-09 00:00:00,2014-08-14 00:00:00,2014-08-20 00:00:00,Filled,Non-Technical,Referral,9500.0,Atlanta,GA
12698,P,2014-07-11,,2014-07-17 00:00:00,2014-07-28 00:00:00,2014-08-18 00:00:00,2014-08-23 00:00:00,2014-08-30 00:00:00,Filled,Non-Technical,Direct,,Dallas,TX
9433,F,2014-06-04,,2014-06-10 00:00:00,2014-06-26 00:00:00,2014-07-20 00:00:00,2014-07-28 00:00:00,2014-08-02 00:00:00,Filled,Technical,Referral,23500.0,Boston,MA
14909,P,2014-08-20,,2014-08-28 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
2627,P,2014-08-18,,2014-08-27 00:00:00,,,,,Sourcing start,Technical,,,Atlanta,GA
17291,P,2014-07-02,,2014-07-09 00:00:00,2014-07-20 00:00:00,2014-08-10 00:00:00,2014-08-17 00:00:00,2014-08-22 00:00:00,Filled,Technical,LinkedIn,,Chicago,IL
6733,P,2014-08-02,,2014-08-10 00:00:00,2014-08-27 00:00:00,,,,Interview start,Non-Technical,Direct,,Dallas,TX
2535,P,2014-08-15,,2014-08-24 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
17783,F,2014-06-17,,2014-06-22 00:00:00,2014-07-04 00:00:00,2014-07-19 00:00:00,2014-07-25 00:00:00,2014-08-01 00:00:00,Filled,Technical,Referral,23500.0,Atlanta,GA
18906,P,2014-07-18,,2014-07-27 00:00:00,2014-08-15 00:00:00,,,,Interview start,Technical,Direct,,Atlanta,GA
1229,P,2014-07-03,,2014-07-08 00:00:00,2014-07-20 00:00:00,2014-08-06 00:00:00,2014-08-12 00:00:00,2014-08-17 00:00:00,Filled,Technical,Direct,,Miami,FL
14551,P,2014-07-06,,2014-07-14 00:00:00,2014-07-30 00:00:00,2014-08-21 00:00:00,2014-08-29 00:00:00,,Offered,Non-Technical,LinkedIn,,Denver,CO
5199,F,2014-07-12,,2014-07-20 00:00:00,2014-08-08 00:00:00,2014-08-24 00:00:00,2014-08-29 00:00:00,,Offered,Technical,Referral,27500.0,New York,NY
11195,F,2014-06-22,,2014-06-28 00:00:00,2014-07-14 00:00:00,2014-07-29 00:00:00,2014-08-07 00:00:00,2014-08-14 00:00:00,Filled,Non-Technical,LinkedIn,16000.0,Atlanta,GA
9907,P,2014-08-22,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,Austin,TX
6521,F,2014-08-31,,,,,,,Approved,Technical,,,Chicago,IL
8339,P,2014-06-16,,2014-06-25 00:00:00,2014-07-09 00:00:00,2014-07-30 00:00:00,2014-08-06 00:00:00,2014-08-15 00:00:00,Filled,Non-Technical,LinkedIn,,Boston,MA
16154,P,2014-08-09,,2014-08-18 00:00:00,,,,,Sourcing start,Non-Technical,,,Seattle,WA
19687,P,2014-06-17,,2014-06-24 00:00:00,2014-07-13 00:00:00,2014-08-11 00:00:00,2014-08-20 00:00:00,2014-08-26 00:00:00,Filled,Non-Technical,Direct,,Denver,CO
8868,P,2014-07-14,,2014-07-23 00:00:00,2014-08-05 00:00:00,2014-08-27 00:00:00,,,Interview end,Non-Technical,Referral,,San Francisco,CA
2477,P,2014-07-28,,2014-08-05 00:00:00,2014-08-23 00:00:00,,,,Interview start,Technical,LinkedIn,,Seattle,WA
5734,P,2014-06-28,,2014-07-04 00:00:00,2014-07-17 00:00:00,2014-08-14 00:00:00,2014-08-21 00:00:00,2014-08-28 00:00:00,Filled,Technical,Internal,,Seattle,WA
4858,P,2014-06-23,,2014-06-29 00:00:00,2014-07-12 00:00:00,2014-08-09 00:00:00,2014-08-14 00:00:00,2014-08-19 00:00:00,Filled,Non-Technical,Referral,,Austin,TX
16472,F,2014-06-06,,2014-06-15 00:00:00,2014-06-29 00:00:00,2014-07-21 00:00:00,2014-07-27 00:00:00,2014-08-02 00:00:00,Filled,Technical,Internal,12500.0,Dallas,TX
12282,P,2014-08-05,,2014-08-10 00:00:00,2014-08-22 00:00:00,,,,Interview start,Technical,LinkedIn,,Seattle,WA
4794,F,2014-08-12,,2014-08-17 00:00:00,,,,,Sourcing start,Technical,,,Chicago,IL
15142,P,2014-08-21,,2014-08-26 00:00:00,,,,,Sourcing start,Technical,,,Seattle,WA
8895,F,2014-06-22,,2014-06-27 00:00:00,2014-07-16 00:00:00,2014-08-05 00:00:00,2014-08-14 00:00:00,2014-08-22 00:00:00,Filled,Non-Technical,LinkedIn,12000.0,Dallas,TX
12576,F,2014-08-01,,2014-08-07 00:00:00,2014-08-23 00:00:00,,,,Interview start,Technical,LinkedIn,,Miami,FL
11426,P,2014-07-07,,2014-07-13 00:00:00,2014-07-23 00:00:00,2014-08-15 00:00:00,2014-08-24 00:00:00,,Offered,Non-Technical,Direct,,Atlanta,GA
14186,P,2014-08-13,,2014-08-20 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
1169,P,2014-06-02,,2014-06-11 00:00:00,2014-06-21 00:00:00,2014-07-20 00:00:00,2014-07-28 00:00:00,2014-08-05 00:00:00,Filled,Technical,Internal,,Austin,TX
10676,P,2014-08-05,,2014-08-14 00:00:00,,,,,Sourcing start,Technical,,,Miami,FL
13412,F,2014-06-15,,2014-06-23 00:00:00,2014-07-04 00:00:00,2014-07-19 00:00:00,2014-07-27 00:00:00,2014-08-02 00:00:00,Filled,Non-Technical,LinkedIn,7000.0,Chicago,IL
12717,F,2014-07-14,,2014-07-23 00:00:00,2014-08-05 00:00:00,2014-08-27 00:00:00,,,Interview end,Technical,Internal,,Chicago,IL
18340,P,2014-07-05,,2014-07-12 00:00:00,2014-07-26 00:00:00,2014-08-22 00:00:00,2014-08-31 00:00:00,,Offered,Non-Technical,Internal,,Dallas,TX
7033,P,2014-08-28,,,,,,,Approved,Non-Technical,,,Boston,MA
13365,P,2014-07-12,,2014-07-21 00:00:00,2014-08-02 00:00:00,2014-08-31 00:00:00,,,Interview end,Technical,LinkedIn,,Austin,TX
6713,F,2014-06-30,,2014-07-06 00:00:00,2014-07-25 00:00:00,2014-08-19 00:00:00,2014-08-24 00:00:00,2014-08-29 00:00:00,Filled,Non-Technical,Direct,16500.0,Austin,TX
709,P,2014-08-25,,,,,,,Approved,Non-Technical,,,Miami,FL
4478,P,2014-06-10,,2014-06-19 00:00:00,2014-07-02 00:00:00,2014-07-17 00:00:00,2014-07-25 00:00:00,2014-08-01 00:00:00,Filled,Technical,LinkedIn,,Seattle,WA
326,P,2014-06-03,,2014-06-12 00:00:00,2014-06-27 00:00:00,2014-07-23 00:00:00,2014-07-30 00:00:00,2014-08-06 00:00:00,Filled,Non-Technical,LinkedIn,,Atlanta,GA
740,F,2014-08-16,,2014-08-21 00:00:00,,,,,Sourcing start,Non-Technical,,,Seattle,WA
9392,P,2014-07-24,,2014-08-01 00:00:00,2014-08-14 00:00:00,2014-08-30 00:00:00,,,Interview end,Technical,Referral,,Boston,MA
3269,F,2014-07-17,,2014-07-23 00:00:00,2014-08-05 00:00:00,2014-08-22 00:00:00,2014-08-28 00:00:00,,Offered,Non-Technical,Referral,21000.0,Denver,CO
1103,P,2014-08-20,,2014-08-26 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
6304,P,2014-08-23,,2014-08-30 00:00:00,,,,,Sourcing start,Non-Technical,,,San Francisco,CA
372,P,2014-07-14,,2014-07-22 00:00:00,2014-08-10 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Miami,FL
4288,F,2014-07-07,,2014-07-14 00:00:00,2014-07-27 00:00:00,2014-08-24 00:00:00,,,Interview end,Technical,Referral,,Dallas,TX
2893,P,2014-07-13,,2014-07-21 00:00:00,2014-08-08 00:00:00,2014-08-29 00:00:00,,,Interview end,Technical,Internal,,Boston,MA
6593,F,2014-06-10,,2014-06-18 00:00:00,2014-06-28 00:00:00,2014-07-20 00:00:00,2014-07-28 00:00:00,2014-08-02 00:00:00,Filled,Non-Technical,LinkedIn,13000.0,Atlanta,GA
16116,F,2014-08-29,,,,,,,Approved,Technical,,,Austin,TX
17386,F,2014-08-21,,2014-08-29 00:00:00,,,,,Sourcing start,Non-Technical,,,Chicago,IL
2218,P,2014-07-10,,2014-07-17 00:00:00,2014-08-05 00:00:00,2014-08-22 00:00:00,2014-08-28 00:00:00,,Offered,Technical,Referral,,Boston,MA
9587,F,2014-07-21,,2014-07-26 00:00:00,2014-08-14 00:00:00,,,,Interview start,Technical,Internal,,Atlanta,GA
12727,F,2014-08-30,,,,,,,Approved,Technical,,,Boston,MA
258,P,2014-06-10,,2014-06-18 00:00:00,2014-06-29 00:00:00,2014-07-22 00:00:00,2014-07-31 00:00:00,2014-08-05 00:00:00,Filled,Non-Technical,LinkedIn,,Seattle,WA
6472,F,2014-06-11,,2014-06-20 00:00:00,2014-07-01 00:00:00,2014-07-22 00:00:00,2014-07-29 00:00:00,2014-08-05 00:00:00,Filled,Technical,LinkedIn,15000.0,San Francisco,CA
19088,F,2014-08-14,,2014-08-20 00:00:00,,,,,Sourcing start,Non-Technical,,,Atlanta,GA
18975,P,2014-04-15,2014-05-09 00:00:00,,,,,,On hold,Technical,,,Seattle,WA
11938,F,2014-07-12,,2014-07-17 00:00:00,2014-07-31 00:00:00,2014-08-24 00:00:00,,,Interview end,Technical,Direct,,Miami,FL
7380,P,2014-07-24,,2014-07-29 00:00:00,2014-08-14 00:00:00,,,,Interview start,Technical,LinkedIn,,Chicago,IL
10395,P,2014-06-08,,2014-06-17 00:00:00,2014-06-29 00:00:00,2014-07-22 00:00:00,2014-07-28 00:00:00,2014-08-02 00:00:00,Filled,Non-Technical,Internal,,Dallas,TX
16973,F,2014-07-15,,2014-07-24 00:00:00,2014-08-11 00:00:00,2014-08-29 00:00:00,,,Interview end,Technical,Direct,,San Francisco,CA
1173,P,2014-08-29,,,,,,,Approved,Technical,,,Atlanta,GA
1858,P,2014-08-19,,2014-08-25 00:00:00,,,,,Sourcing start,Technical,,,Atlanta,GA
13694,P,2014-06-08,,2014-06-14 00:00:00,2014-06-27 00:00:00,2014-07-20 00:00:00,2014-07-27 00:00:00,2014-08-04 00:00:00,Filled,Technical,LinkedIn,,New York,NY
14516,P,2014-08-20,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,Seattle,WA
15086,P,2014-07-24,2014-08-13 00:00:00,,,,,,On hold,Non-Technical,,,Austin,TX
17491,P,2014-08-21,,2014-08-27 00:00:00,,,,,Sourcing start,Technical,,,Miami,FL
18964,F,2014-06-24,,2014-07-03 00:00:00,2014-07-22 00:00:00,2014-08-10 00:00:00,2014-08-15 00:00:00,2014-08-22 00:00:00,Filled,Non-Technical,Referral,5000.0,Miami,FL
10416,F,2014-06-14,,2014-06-19 00:00:00,2014-07-06 00:00:00,2014-07-28 00:00:00,2014-08-03 00:00:00,2014-08-12 00:00:00,Filled,Non-Technical,Referral,12000.0,Atlanta,GA
13743,P,2014-07-28,,2014-08-04 00:00:00,2014-08-19 00:00:00,,,,Interview start,Technical,LinkedIn,,Miami,FL
11255,F,2014-06-06,,2014-06-13 00:00:00,2014-07-01 00:00:00,2014-07-27 00:00:00,2014-08-05 00:00:00,2014-08-14 00:00:00,Filled,Non-Technical,LinkedIn,20000.0,San Francisco,CA
1925,P,2014-06-24,,2014-07-01 00:00:00,2014-07-16 00:00:00,2014-08-09 00:00:00,2014-08-14 00:00:00,2014-08-20 00:00:00,Filled,Non-Technical,LinkedIn,,Dallas,TX
4852,P,2014-07-12,,2014-07-18 00:00:00,2014-08-01 00:00:00,2014-08-28 00:00:00,,,Interview end,Technical,LinkedIn,,Denver,CO
7121,F,2014-07-14,,2014-07-23 00:00:00,2014-08-03 00:00:00,2014-08-26 00:00:00,2014-08-31 00:00:00,,Offered,Technical,LinkedIn,28000.0,Dallas,TX
17786,P,2014-08-01,,2014-08-10 00:00:00,2014-08-27 00:00:00,,,,Interview start,Non-Technical,Direct,,Dallas,TX
19033,F,2014-08-12,,2014-08-20 00:00:00,,,,,Sourcing start,Non-Technical,,,Dallas,TX
6034,P,2014-08-04,,2014-08-12 00:00:00,2014-08-23 00:00:00,,,,Interview start,Technical,LinkedIn,,New York,NY
13286,F,2014-07-09,,2014-07-16 00:00:00,2014-07-30 00:00:00,2014-08-25 00:00:00,2014-08-30 00:00:00,,Offered,Technical,Referral,29000.0,Austin,TX
13690,F,2014-08-08,,2014-08-15 00:00:00,2014-08-28 00:00:00,,,,Interview start,Technical,LinkedIn,,Denver,CO
